Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,MidHip_x_T-6,MidHip_x_T-7,MidHip_x_T-8,MidHip_x_T-9,MidHip_y_T-6,MidHip_y_T-7,MidHip_y_T-8,MidHip_y_T-9,MidHip_c_T-6,MidHip_c_T-7,MidHip_c_T-8,MidHip_c_T-9,RHip_x_T-6,RHip_x_T-7,RHip_x_T-8,RHip_x_T-9,RHip_y_T-6,RHip_y_T-7,RHip_y_T-8,RHip_y_T-9,RHip_c_T-6,RHip_c_T-7,RHip_c_T-8,RHip_c_T-9,RKnee_x_T-6,RKnee_x_T-7,RKnee_x_T-8,RKnee_x_T-9,RKnee_y_T-6,RKnee_y_T-7,RKnee_y_T-8,RKnee_y_T-9,RKnee_c_T-6,RKnee_c_T-7,RKnee_c_T-8,RKnee_c_T-9,LHip_x_T-6,LHip_x_T-7,LHip_x_T-8,LHip_x_T-9,LHip_y_T-6,LHip_y_T-7,LHip_y_T-8,LHip_y_T-9,LHip_c_T-6,LHip_c_T-7,LHip_c_T-8,LHip_c_T-9,LKnee_x_T-6,LKnee_x_T-7,LKnee_x_T-8,LKnee_x_T-9,LKnee_y_T-6,LKnee_y_T-7,LKnee_y_T-8,LKnee_y_T-9,LKnee_c_T-6,LKnee_c_T-7,LKnee_c_T-8,LKnee_c_T-9
DarPaso,Caminar,Pausa,Neutral,0.0,897.443,257.389,0.730711,862.258,263.288,0.72959,887.201,357.251,0.777918,929.7639999999999,250.05599999999998,0.753113,953.2360000000001,352.837,0.781339,882.7539999999999,881.2869999999999,876.8969999999999,871.0360000000001,226.584,220.71099999999998,216.3,208.97,0.755886,0.743566,0.753395,0.719102,851.947,850.515,847.554,840.2080000000001,232.445,228.033,222.18400000000003,214.84400000000002,0.71626,0.731953,0.708542,0.728863,881.315,878.388,878.3889999999999,875.431,333.75,327.87800000000004,320.505,316.106,0.782403,0.717058,0.755216,0.745622,910.679,909.206,904.7919999999999,898.9680000000001,219.24400000000003,214.83,211.88299999999998,204.558,0.7222390000000001,0.7199760000000001,0.713674,0.730066,912.1439999999999,900.421,893.069,884.27,298.499,285.301,279.411,280.906,0.786455,0.68205,0.650887,0.588393
DarPaso,Caminar,Pausa,Neutral,0.0,897.466,263.252,0.75234,862.2589999999999,267.67400000000004,0.728297,887.198,358.717,0.8160109999999999,931.215,255.94,0.738609,951.783,361.648,0.752425,884.248,882.7539999999999,881.2869999999999,876.8969999999999,229.54,226.584,220.71099999999998,216.3,0.753706,0.755886,0.743566,0.753395,853.4169999999999,851.947,850.515,847.554,238.32,232.445,228.033,222.18400000000003,0.698168,0.71626,0.731953,0.708542,881.3380000000001,881.315,878.388,878.3889999999999,338.135,333.75,327.87800000000004,320.505,0.78863,0.782403,0.717058,0.755216,913.612,910.679,909.206,904.7919999999999,225.12099999999998,219.24400000000003,214.83,211.88299999999998,0.7272029999999999,0.7222390000000001,0.7199760000000001,0.713674,923.8710000000001,912.1439999999999,900.421,893.069,310.28700000000003,298.499,285.301,279.411,0.8286540000000001,0.786455,0.68205,0.650887
DarPaso,Caminar,Pausa,Neutral,0.0,898.932,267.687,0.758483,863.721,274.994,0.734955,887.2189999999999,361.64599999999996,0.78223,932.679,263.262,0.754275,953.2489999999999,371.906,0.6369319999999999,885.7139999999999,884.248,882.7539999999999,881.2869999999999,235.388,229.54,226.584,220.71099999999998,0.732708,0.753706,0.755886,0.743566,853.442,853.4169999999999,851.947,850.515,242.727,238.32,232.445,228.033,0.70598,0.698168,0.71626,0.731953,879.8660000000001,881.3380000000001,881.315,878.388,339.606,338.135,333.75,327.87800000000004,0.772119,0.78863,0.782403,0.717058,918.02,913.612,910.679,909.206,229.502,225.12099999999998,219.24400000000003,214.83,0.728598,0.7272029999999999,0.7222390000000001,0.7199760000000001,932.683,923.8710000000001,912.1439999999999,900.421,320.53700000000003,310.28700000000003,298.499,285.301,0.8450200000000001,0.8286540000000001,0.786455,0.68205
DarPaso,Caminar,Pausa,Neutral,0.0,898.954,275.005,0.769416,863.7230000000001,279.431,0.7227520000000001,888.677,367.51300000000003,0.778808,932.701,269.137,0.748606,950.328,370.44,0.666308,887.196,885.7139999999999,884.248,882.7539999999999,241.255,235.388,229.54,226.584,0.7375689999999999,0.732708,0.753706,0.755886,856.3610000000001,853.442,853.4169999999999,851.947,247.146,242.727,238.32,232.445,0.717182,0.70598,0.698168,0.71626,882.755,879.8660000000001,881.3380000000001,881.315,342.545,339.606,338.135,333.75,0.786466,0.772119,0.78863,0.782403,920.952,918.02,913.612,910.679,233.918,229.502,225.12099999999998,219.24400000000003,0.712675,0.728598,0.7272029999999999,0.7222390000000001,941.497,932.683,923.8710000000001,912.1439999999999,332.24699999999996,320.53700000000003,310.28700000000003,298.499,0.772846,0.8450200000000001,0.8286540000000001,0.786455
DarPaso,Caminar,Pausa,Neutral,0.0,898.966,279.432,0.744379,865.176,286.755,0.707908,891.581,373.37800000000004,0.7705350000000001,932.706,275.039,0.738548,953.2669999999999,383.67400000000004,0.7824270000000001,891.581,887.196,885.7139999999999,884.248,247.136,241.255,235.388,229.54,0.725979,0.7375689999999999,0.732708,0.753706,859.297,856.3610000000001,853.442,853.4169999999999,251.546,247.146,242.727,238.32,0.705248,0.717182,0.70598,0.698168,882.7919999999999,882.755,879.8660000000001,881.3380000000001,344.039,342.545,339.606,338.135,0.774435,0.786466,0.772119,0.78863,925.3430000000001,920.952,918.02,913.612,241.273,233.918,229.502,225.12099999999998,0.703163,0.712675,0.728598,0.7272029999999999,945.945,941.497,932.683,923.8710000000001,341.108,332.24699999999996,320.53700000000003,310.28700000000003,0.840427,0.772846,0.8450200000000001,0.8286540000000001
DarPaso,Caminar,Pausa,Neutral,0.0,900.408,283.836,0.7461760000000001,866.64,289.70099999999996,0.702266,890.1139999999999,374.841,0.74807,934.1469999999999,277.971,0.72844,956.1610000000001,392.464,0.777353,894.539,891.581,887.196,885.7139999999999,250.06400000000002,247.136,241.255,235.388,0.7313529999999999,0.725979,0.7375689999999999,0.732708,860.7819999999999,859.297,856.3610000000001,853.442,257.402,251.546,247.146,242.727,0.7070029999999999,0.705248,0.717182,0.70598,885.698,882.7919999999999,882.755,879.8660000000001,348.41900000000004,344.039,342.545,339.606,0.747073,0.774435,0.786466,0.772119,928.283,925.3430000000001,920.952,918.02,244.209,241.273,233.918,229.502,0.733394,0.703163,0.712675,0.728598,948.872,945.945,941.497,932.683,346.936,341.108,332.24699999999996,320.53700000000003,0.805232,0.840427,0.772846,0.8450200000000001
DarPaso,Caminar,Pausa,Neutral,0.0,901.8760000000001,291.16,0.755591,869.561,294.111,0.708802,888.643,376.332,0.758612,934.188,288.22900000000004,0.709758,957.6360000000001,404.202,0.7777970000000001,897.443,894.539,891.581,887.196,257.389,250.06400000000002,247.136,241.255,0.730711,0.7313529999999999,0.725979,0.7375689999999999,862.258,860.7819999999999,859.297,856.3610000000001,263.288,257.402,251.546,247.146,0.72959,0.7070029999999999,0.705248,0.717182,887.201,885.698,882.7919999999999,882.755,357.251,348.41900000000004,344.039,342.545,0.777918,0.747073,0.774435,0.786466,929.7639999999999,928.283,925.3430000000001,920.952,250.05599999999998,244.209,241.273,233.918,0.753113,0.733394,0.703163,0.712675,953.2360000000001,948.872,945.945,941.497,352.837,346.936,341.108,332.24699999999996,0.781339,0.805232,0.840427,0.772846
DarPaso,Caminar,Pausa,Neutral,0.0,901.8889999999999,298.491,0.736214,868.1239999999999,301.445,0.679312,890.133,382.205,0.758124,935.64,295.57099999999997,0.699654,957.66,411.561,0.7447590000000001,897.466,897.443,894.539,891.581,263.252,257.389,250.06400000000002,247.136,0.75234,0.730711,0.7313529999999999,0.725979,862.2589999999999,862.258,860.7819999999999,859.297,267.67400000000004,263.288,257.402,251.546,0.728297,0.72959,0.7070029999999999,0.705248,887.198,887.201,885.698,882.7919999999999,358.717,357.251,348.41900000000004,344.039,0.8160109999999999,0.777918,0.747073,0.774435,931.215,929.7639999999999,928.283,925.3430000000001,255.94,250.05599999999998,244.209,241.273,0.738609,0.753113,0.733394,0.703163,951.783,953.2360000000001,948.872,945.945,361.648,352.837,346.936,341.108,0.752425,0.781339,0.805232,0.840427
DarPaso,Caminar,Pausa,Neutral,0.0,904.794,310.25,0.749991,871.035,313.186,0.721178,894.533,386.605,0.711738,940.035,308.765,0.685811,957.687,421.84,0.7739550000000001,898.932,897.466,897.443,894.539,267.687,263.252,257.389,250.06400000000002,0.758483,0.75234,0.730711,0.7313529999999999,863.721,862.2589999999999,862.258,860.7819999999999,274.994,267.67400000000004,263.288,257.402,0.734955,0.728297,0.72959,0.7070029999999999,887.2189999999999,887.198,887.201,885.698,361.64599999999996,358.717,357.251,348.41900000000004,0.78223,0.8160109999999999,0.777918,0.747073,932.679,931.215,929.7639999999999,928.283,263.262,255.94,250.05599999999998,244.209,0.754275,0.738609,0.753113,0.733394,953.2489999999999,951.783,953.2360000000001,948.872,371.906,361.648,352.837,346.936,0.6369319999999999,0.752425,0.781339,0.805232
DarPaso,Caminar,Pausa,Neutral,0.0,901.87,313.177,0.73542,866.622,314.675,0.688405,897.429,391.006,0.769784,937.096,311.722,0.687882,957.664,432.087,0.766929,898.954,898.932,897.466,897.443,275.005,267.687,263.252,257.389,0.769416,0.758483,0.75234,0.730711,863.7230000000001,863.721,862.2589999999999,862.258,279.431,274.994,267.67400000000004,263.288,0.7227520000000001,0.734955,0.728297,0.72959,888.677,887.2189999999999,887.198,887.201,367.51300000000003,361.64599999999996,358.717,357.251,0.778808,0.78223,0.8160109999999999,0.777918,932.701,932.679,931.215,929.7639999999999,269.137,263.262,255.94,250.05599999999998,0.748606,0.754275,0.738609,0.753113,950.328,953.2489999999999,951.783,953.2360000000001,370.44,371.906,361.648,352.837,0.666308,0.6369319999999999,0.752425,0.781339
DarPaso,Caminar,Pausa,Neutral,0.0,901.8919999999999,322.005,0.7435039999999999,868.1089999999999,324.913,0.69311,897.4839999999999,393.941,0.7459140000000001,935.6489999999999,321.976,0.6985239999999999,957.659,435.04,0.753954,898.966,898.954,898.932,897.466,279.432,275.005,267.687,263.252,0.744379,0.769416,0.758483,0.75234,865.176,863.7230000000001,863.721,862.2589999999999,286.755,279.431,274.994,267.67400000000004,0.707908,0.7227520000000001,0.734955,0.728297,891.581,888.677,887.2189999999999,887.198,373.37800000000004,367.51300000000003,361.64599999999996,358.717,0.7705350000000001,0.778808,0.78223,0.8160109999999999,932.706,932.701,932.679,931.215,275.039,269.137,263.262,255.94,0.738548,0.748606,0.754275,0.738609,953.2669999999999,950.328,953.2489999999999,951.783,383.67400000000004,370.44,371.906,361.648,0.7824270000000001,0.666308,0.6369319999999999,0.752425
DarPaso,Caminar,Pausa,Neutral,0.0,903.342,335.208,0.7237359999999999,868.1039999999999,336.67800000000005,0.670384,898.924,405.652,0.667863,938.564,333.75199999999995,0.669661,957.659,442.38800000000003,0.756596,900.408,898.966,898.954,898.932,283.836,279.432,275.005,267.687,0.7461760000000001,0.744379,0.769416,0.758483,866.64,865.176,863.7230000000001,863.721,289.70099999999996,286.755,279.431,274.994,0.702266,0.707908,0.7227520000000001,0.734955,890.1139999999999,891.581,888.677,887.2189999999999,374.841,373.37800000000004,367.51300000000003,361.64599999999996,0.74807,0.7705350000000001,0.778808,0.78223,934.1469999999999,932.706,932.701,932.679,277.971,275.039,269.137,263.262,0.72844,0.738548,0.748606,0.754275,956.1610000000001,953.2669999999999,950.328,953.2489999999999,392.464,383.67400000000004,370.44,371.906,0.777353,0.7824270000000001,0.666308,0.6369319999999999
DarPaso,Caminar,Pausa,Neutral,0.0,901.8660000000001,341.083,0.7365520000000001,866.638,341.101,0.684729,893.049,418.88199999999995,0.700178,935.648,341.07300000000004,0.689793,957.6610000000001,448.24,0.750548,901.8760000000001,900.408,898.966,898.954,291.16,283.836,279.432,275.005,0.755591,0.7461760000000001,0.744379,0.769416,869.561,866.64,865.176,863.7230000000001,294.111,289.70099999999996,286.755,279.431,0.708802,0.702266,0.707908,0.7227520000000001,888.643,890.1139999999999,891.581,888.677,376.332,374.841,373.37800000000004,367.51300000000003,0.758612,0.74807,0.7705350000000001,0.778808,934.188,934.1469999999999,932.706,932.701,288.22900000000004,277.971,275.039,269.137,0.709758,0.72844,0.738548,0.748606,957.6360000000001,956.1610000000001,953.2669999999999,950.328,404.202,392.464,383.67400000000004,370.44,0.7777970000000001,0.777353,0.7824270000000001,0.666308
DarPaso,Caminar,Pausa,Neutral,0.0,901.855,344.022,0.739058,865.194,342.57,0.687457,885.692,435.036,0.8494729999999999,935.6339999999999,345.477,0.684052,956.17,448.23800000000006,0.751739,901.8889999999999,901.8760000000001,900.408,898.966,298.491,291.16,283.836,279.432,0.736214,0.755591,0.7461760000000001,0.744379,868.1239999999999,869.561,866.64,865.176,301.445,294.111,289.70099999999996,286.755,0.679312,0.708802,0.702266,0.707908,890.133,888.643,890.1139999999999,891.581,382.205,376.332,374.841,373.37800000000004,0.758124,0.758612,0.74807,0.7705350000000001,935.64,934.188,934.1469999999999,932.706,295.57099999999997,288.22900000000004,277.971,275.039,0.699654,0.709758,0.72844,0.738548,957.66,957.6360000000001,956.1610000000001,953.2669999999999,411.561,404.202,392.464,383.67400000000004,0.7447590000000001,0.7777970000000001,0.777353,0.7824270000000001
DarPaso,Caminar,Pausa,Neutral,0.0,900.403,352.811,0.7152470000000001,865.1560000000001,351.346,0.669043,878.3960000000001,446.786,0.81679,934.188,354.292,0.6734180000000001,954.705,452.68,0.761748,904.794,901.8889999999999,901.8760000000001,900.408,310.25,298.491,291.16,283.836,0.749991,0.736214,0.755591,0.7461760000000001,871.035,868.1239999999999,869.561,866.64,313.186,301.445,294.111,289.70099999999996,0.721178,0.679312,0.708802,0.702266,894.533,890.133,888.643,890.1139999999999,386.605,382.205,376.332,374.841,0.711738,0.758124,0.758612,0.74807,940.035,935.64,934.188,934.1469999999999,308.765,295.57099999999997,288.22900000000004,277.971,0.685811,0.699654,0.709758,0.72844,957.687,957.66,957.6360000000001,956.1610000000001,421.84,411.561,404.202,392.464,0.7739550000000001,0.7447590000000001,0.7777970000000001,0.777353
DarPaso,Caminar,Pausa,Neutral,0.0,898.931,355.759,0.736163,863.687,355.73800000000006,0.687796,872.493,452.659,0.823593,932.71,357.231,0.701781,956.158,458.524,0.751599,901.87,904.794,901.8889999999999,901.8760000000001,313.177,310.25,298.491,291.16,0.73542,0.749991,0.736214,0.755591,866.622,871.035,868.1239999999999,869.561,314.675,313.186,301.445,294.111,0.688405,0.721178,0.679312,0.708802,897.429,894.533,890.133,888.643,391.006,386.605,382.205,376.332,0.769784,0.711738,0.758124,0.758612,937.096,940.035,935.64,934.188,311.722,308.765,295.57099999999997,288.22900000000004,0.687882,0.685811,0.699654,0.709758,957.664,957.687,957.66,957.6360000000001,432.087,421.84,411.561,404.202,0.766929,0.7739550000000001,0.7447590000000001,0.7777970000000001
DarPaso,Caminar,Pausa,Neutral,0.0,897.472,358.68,0.739142,862.207,357.218,0.685365,863.71,459.97900000000004,0.829347,932.668,360.176,0.718817,954.698,461.471,0.7530180000000001,901.8919999999999,901.87,904.794,901.8889999999999,322.005,313.177,310.25,298.491,0.7435039999999999,0.73542,0.749991,0.736214,868.1089999999999,866.622,871.035,868.1239999999999,324.913,314.675,313.186,301.445,0.69311,0.688405,0.721178,0.679312,897.4839999999999,897.429,894.533,890.133,393.941,391.006,386.605,382.205,0.7459140000000001,0.769784,0.711738,0.758124,935.6489999999999,937.096,940.035,935.64,321.976,311.722,308.765,295.57099999999997,0.6985239999999999,0.687882,0.685811,0.699654,957.659,957.664,957.687,957.66,435.04,432.087,421.84,411.561,0.753954,0.766929,0.7739550000000001,0.7447590000000001
DarPaso,Caminar,Pausa,Neutral,0.0,893.06,358.707,0.684067,854.914,355.77,0.655262,854.883,462.95599999999996,0.820567,929.7489999999999,364.55300000000005,0.696394,954.7180000000001,462.92199999999997,0.735053,903.342,901.8919999999999,901.87,904.794,335.208,322.005,313.177,310.25,0.7237359999999999,0.7435039999999999,0.73542,0.749991,868.1039999999999,868.1089999999999,866.622,871.035,336.67800000000005,324.913,314.675,313.186,0.670384,0.69311,0.688405,0.721178,898.924,897.4839999999999,897.429,894.533,405.652,393.941,391.006,386.605,0.667863,0.7459140000000001,0.769784,0.711738,938.564,935.6489999999999,937.096,940.035,333.75199999999995,321.976,311.722,308.765,0.669661,0.6985239999999999,0.687882,0.685811,957.659,957.659,957.664,957.687,442.38800000000003,435.04,432.087,421.84,0.756596,0.753954,0.766929,0.7739550000000001
DarPaso,Caminar,Pausa,Neutral,0.0,888.6569999999999,366.051,0.68176,851.9760000000001,363.09,0.663485,846.079,467.342,0.8162,928.2710000000001,371.903,0.68804,951.797,471.726,0.7102,901.8660000000001,903.342,901.8919999999999,901.87,341.083,335.208,322.005,313.177,0.7365520000000001,0.7237359999999999,0.7435039999999999,0.73542,866.638,868.1039999999999,868.1089999999999,866.622,341.101,336.67800000000005,324.913,314.675,0.684729,0.670384,0.69311,0.688405,893.049,898.924,897.4839999999999,897.429,418.88199999999995,405.652,393.941,391.006,0.700178,0.667863,0.7459140000000001,0.769784,935.648,938.564,935.6489999999999,937.096,341.07300000000004,333.75199999999995,321.976,311.722,0.689793,0.669661,0.6985239999999999,0.687882,957.6610000000001,957.659,957.659,957.664,448.24,442.38800000000003,435.04,432.087,0.750548,0.756596,0.753954,0.766929
DarPaso,Caminar,Pausa,Neutral,0.0,885.7230000000001,370.439,0.7015100000000001,850.5010000000001,366.04400000000004,0.65984,837.2860000000001,470.284,0.829744,925.3430000000001,376.3,0.682421,948.8330000000001,470.28,0.686767,901.855,901.8660000000001,903.342,901.8919999999999,344.022,341.083,335.208,322.005,0.739058,0.7365520000000001,0.7237359999999999,0.7435039999999999,865.194,866.638,868.1039999999999,868.1089999999999,342.57,341.101,336.67800000000005,324.913,0.687457,0.684729,0.670384,0.69311,885.692,893.049,898.924,897.4839999999999,435.036,418.88199999999995,405.652,393.941,0.8494729999999999,0.700178,0.667863,0.7459140000000001,935.6339999999999,935.648,938.564,935.6489999999999,345.477,341.07300000000004,333.75199999999995,321.976,0.684052,0.689793,0.669661,0.6985239999999999,956.17,957.6610000000001,957.659,957.659,448.23800000000006,448.24,442.38800000000003,435.04,0.751739,0.750548,0.756596,0.753954
DarPaso,Caminar,Pausa,Neutral,0.0,882.802,377.776,0.70005,849.0110000000001,371.914,0.627386,832.8660000000001,473.211,0.8454889999999999,920.938,383.64300000000003,0.66605,948.828,473.218,0.7341489999999999,900.403,901.855,901.8660000000001,903.342,352.811,344.022,341.083,335.208,0.7152470000000001,0.739058,0.7365520000000001,0.7237359999999999,865.1560000000001,865.194,866.638,868.1039999999999,351.346,342.57,341.101,336.67800000000005,0.669043,0.687457,0.684729,0.670384,878.3960000000001,885.692,893.049,898.924,446.786,435.036,418.88199999999995,405.652,0.81679,0.8494729999999999,0.700178,0.667863,934.188,935.6339999999999,935.648,938.564,354.292,345.477,341.07300000000004,333.75199999999995,0.6734180000000001,0.684052,0.689793,0.669661,954.705,956.17,957.6610000000001,957.659,452.68,448.23800000000006,448.24,442.38800000000003,0.761748,0.751739,0.750548,0.756596
