Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y,MidHip_x_T-1,MidHip_x_T-3,MidHip_x_T-5,MidHip_x_T-7,MidHip_x_T-9,MidHip_y_T-1,MidHip_y_T-3,MidHip_y_T-5,MidHip_y_T-7,MidHip_y_T-9,RHip_x_T-1,RHip_x_T-3,RHip_x_T-5,RHip_x_T-7,RHip_x_T-9,RHip_y_T-1,RHip_y_T-3,RHip_y_T-5,RHip_y_T-7,RHip_y_T-9,RKnee_x_T-1,RKnee_x_T-3,RKnee_x_T-5,RKnee_x_T-7,RKnee_x_T-9,RKnee_y_T-1,RKnee_y_T-3,RKnee_y_T-5,RKnee_y_T-7,RKnee_y_T-9,LHip_x_T-1,LHip_x_T-3,LHip_x_T-5,LHip_x_T-7,LHip_x_T-9,LHip_y_T-1,LHip_y_T-3,LHip_y_T-5,LHip_y_T-7,LHip_y_T-9,LKnee_x_T-1,LKnee_x_T-3,LKnee_x_T-5,LKnee_x_T-7,LKnee_x_T-9,LKnee_y_T-1,LKnee_y_T-3,LKnee_y_T-5,LKnee_y_T-7,LKnee_y_T-9
DarPaso,Caminar,Pausa,Neutral,0.0,891.581,247.136,859.297,251.546,882.7919999999999,344.039,925.3430000000001,241.273,945.945,341.108,887.196,884.248,881.2869999999999,871.0360000000001,863.7080000000001,241.255,229.54,220.71099999999998,208.97,200.139,856.3610000000001,853.4169999999999,850.515,840.2080000000001,835.799,247.146,238.32,228.033,214.84400000000002,204.54,882.755,881.3380000000001,878.388,875.431,863.725,342.545,338.135,327.87800000000004,316.106,307.308,920.952,913.612,909.206,898.9680000000001,893.065,233.918,225.12099999999998,214.83,204.558,195.765,941.497,923.8710000000001,900.421,884.27,876.9,332.24699999999996,310.28700000000003,285.301,280.906,291.172
DarPaso,Caminar,Pausa,Neutral,0.0,894.539,250.06400000000002,860.7819999999999,257.402,885.698,348.41900000000004,928.283,244.209,948.872,346.936,891.581,885.7139999999999,882.7539999999999,876.8969999999999,866.62,247.136,235.388,226.584,216.3,204.562,859.297,853.442,851.947,847.554,837.294,251.546,242.727,232.445,222.18400000000003,211.88,882.7919999999999,879.8660000000001,881.315,878.3889999999999,871.023,344.039,339.606,333.75,320.505,314.64599999999996,925.3430000000001,918.02,910.679,904.7919999999999,897.452,241.273,229.502,219.24400000000003,211.88299999999998,201.60299999999998,945.945,932.683,912.1439999999999,893.069,878.375,341.108,320.53700000000003,298.499,279.411,288.244
DarPaso,Caminar,Pausa,Neutral,0.0,897.443,257.389,862.258,263.288,887.201,357.251,929.7639999999999,250.05599999999998,953.2360000000001,352.837,894.539,887.196,884.248,881.2869999999999,871.0360000000001,250.06400000000002,241.255,229.54,220.71099999999998,208.97,860.7819999999999,856.3610000000001,853.4169999999999,850.515,840.2080000000001,257.402,247.146,238.32,228.033,214.84400000000002,885.698,882.755,881.3380000000001,878.388,875.431,348.41900000000004,342.545,338.135,327.87800000000004,316.106,928.283,920.952,913.612,909.206,898.9680000000001,244.209,233.918,225.12099999999998,214.83,204.558,948.872,941.497,923.8710000000001,900.421,884.27,346.936,332.24699999999996,310.28700000000003,285.301,280.906
DarPaso,Caminar,Pausa,Neutral,0.0,897.466,263.252,862.2589999999999,267.67400000000004,887.198,358.717,931.215,255.94,951.783,361.648,897.443,891.581,885.7139999999999,882.7539999999999,876.8969999999999,257.389,247.136,235.388,226.584,216.3,862.258,859.297,853.442,851.947,847.554,263.288,251.546,242.727,232.445,222.18400000000003,887.201,882.7919999999999,879.8660000000001,881.315,878.3889999999999,357.251,344.039,339.606,333.75,320.505,929.7639999999999,925.3430000000001,918.02,910.679,904.7919999999999,250.05599999999998,241.273,229.502,219.24400000000003,211.88299999999998,953.2360000000001,945.945,932.683,912.1439999999999,893.069,352.837,341.108,320.53700000000003,298.499,279.411
DarPaso,Caminar,Pausa,Neutral,0.0,898.932,267.687,863.721,274.994,887.2189999999999,361.64599999999996,932.679,263.262,953.2489999999999,371.906,897.466,894.539,887.196,884.248,881.2869999999999,263.252,250.06400000000002,241.255,229.54,220.71099999999998,862.2589999999999,860.7819999999999,856.3610000000001,853.4169999999999,850.515,267.67400000000004,257.402,247.146,238.32,228.033,887.198,885.698,882.755,881.3380000000001,878.388,358.717,348.41900000000004,342.545,338.135,327.87800000000004,931.215,928.283,920.952,913.612,909.206,255.94,244.209,233.918,225.12099999999998,214.83,951.783,948.872,941.497,923.8710000000001,900.421,361.648,346.936,332.24699999999996,310.28700000000003,285.301
DarPaso,Caminar,Pausa,Neutral,0.0,898.954,275.005,863.7230000000001,279.431,888.677,367.51300000000003,932.701,269.137,950.328,370.44,898.932,897.443,891.581,885.7139999999999,882.7539999999999,267.687,257.389,247.136,235.388,226.584,863.721,862.258,859.297,853.442,851.947,274.994,263.288,251.546,242.727,232.445,887.2189999999999,887.201,882.7919999999999,879.8660000000001,881.315,361.64599999999996,357.251,344.039,339.606,333.75,932.679,929.7639999999999,925.3430000000001,918.02,910.679,263.262,250.05599999999998,241.273,229.502,219.24400000000003,953.2489999999999,953.2360000000001,945.945,932.683,912.1439999999999,371.906,352.837,341.108,320.53700000000003,298.499
DarPaso,Caminar,Pausa,Neutral,0.0,898.966,279.432,865.176,286.755,891.581,373.37800000000004,932.706,275.039,953.2669999999999,383.67400000000004,898.954,897.466,894.539,887.196,884.248,275.005,263.252,250.06400000000002,241.255,229.54,863.7230000000001,862.2589999999999,860.7819999999999,856.3610000000001,853.4169999999999,279.431,267.67400000000004,257.402,247.146,238.32,888.677,887.198,885.698,882.755,881.3380000000001,367.51300000000003,358.717,348.41900000000004,342.545,338.135,932.701,931.215,928.283,920.952,913.612,269.137,255.94,244.209,233.918,225.12099999999998,950.328,951.783,948.872,941.497,923.8710000000001,370.44,361.648,346.936,332.24699999999996,310.28700000000003
DarPaso,Caminar,Pausa,Neutral,0.0,900.408,283.836,866.64,289.70099999999996,890.1139999999999,374.841,934.1469999999999,277.971,956.1610000000001,392.464,898.966,898.932,897.443,891.581,885.7139999999999,279.432,267.687,257.389,247.136,235.388,865.176,863.721,862.258,859.297,853.442,286.755,274.994,263.288,251.546,242.727,891.581,887.2189999999999,887.201,882.7919999999999,879.8660000000001,373.37800000000004,361.64599999999996,357.251,344.039,339.606,932.706,932.679,929.7639999999999,925.3430000000001,918.02,275.039,263.262,250.05599999999998,241.273,229.502,953.2669999999999,953.2489999999999,953.2360000000001,945.945,932.683,383.67400000000004,371.906,352.837,341.108,320.53700000000003
DarPaso,Caminar,Pausa,Neutral,0.0,901.8760000000001,291.16,869.561,294.111,888.643,376.332,934.188,288.22900000000004,957.6360000000001,404.202,900.408,898.954,897.466,894.539,887.196,283.836,275.005,263.252,250.06400000000002,241.255,866.64,863.7230000000001,862.2589999999999,860.7819999999999,856.3610000000001,289.70099999999996,279.431,267.67400000000004,257.402,247.146,890.1139999999999,888.677,887.198,885.698,882.755,374.841,367.51300000000003,358.717,348.41900000000004,342.545,934.1469999999999,932.701,931.215,928.283,920.952,277.971,269.137,255.94,244.209,233.918,956.1610000000001,950.328,951.783,948.872,941.497,392.464,370.44,361.648,346.936,332.24699999999996
DarPaso,Caminar,Pausa,Neutral,0.0,901.8889999999999,298.491,868.1239999999999,301.445,890.133,382.205,935.64,295.57099999999997,957.66,411.561,901.8760000000001,898.966,898.932,897.443,891.581,291.16,279.432,267.687,257.389,247.136,869.561,865.176,863.721,862.258,859.297,294.111,286.755,274.994,263.288,251.546,888.643,891.581,887.2189999999999,887.201,882.7919999999999,376.332,373.37800000000004,361.64599999999996,357.251,344.039,934.188,932.706,932.679,929.7639999999999,925.3430000000001,288.22900000000004,275.039,263.262,250.05599999999998,241.273,957.6360000000001,953.2669999999999,953.2489999999999,953.2360000000001,945.945,404.202,383.67400000000004,371.906,352.837,341.108
DarPaso,Caminar,Pausa,Neutral,0.0,904.794,310.25,871.035,313.186,894.533,386.605,940.035,308.765,957.687,421.84,901.8889999999999,900.408,898.954,897.466,894.539,298.491,283.836,275.005,263.252,250.06400000000002,868.1239999999999,866.64,863.7230000000001,862.2589999999999,860.7819999999999,301.445,289.70099999999996,279.431,267.67400000000004,257.402,890.133,890.1139999999999,888.677,887.198,885.698,382.205,374.841,367.51300000000003,358.717,348.41900000000004,935.64,934.1469999999999,932.701,931.215,928.283,295.57099999999997,277.971,269.137,255.94,244.209,957.66,956.1610000000001,950.328,951.783,948.872,411.561,392.464,370.44,361.648,346.936
DarPaso,Caminar,Pausa,Neutral,0.0,901.87,313.177,866.622,314.675,897.429,391.006,937.096,311.722,957.664,432.087,904.794,901.8760000000001,898.966,898.932,897.443,310.25,291.16,279.432,267.687,257.389,871.035,869.561,865.176,863.721,862.258,313.186,294.111,286.755,274.994,263.288,894.533,888.643,891.581,887.2189999999999,887.201,386.605,376.332,373.37800000000004,361.64599999999996,357.251,940.035,934.188,932.706,932.679,929.7639999999999,308.765,288.22900000000004,275.039,263.262,250.05599999999998,957.687,957.6360000000001,953.2669999999999,953.2489999999999,953.2360000000001,421.84,404.202,383.67400000000004,371.906,352.837
DarPaso,Caminar,Pausa,Neutral,0.0,901.8919999999999,322.005,868.1089999999999,324.913,897.4839999999999,393.941,935.6489999999999,321.976,957.659,435.04,901.87,901.8889999999999,900.408,898.954,897.466,313.177,298.491,283.836,275.005,263.252,866.622,868.1239999999999,866.64,863.7230000000001,862.2589999999999,314.675,301.445,289.70099999999996,279.431,267.67400000000004,897.429,890.133,890.1139999999999,888.677,887.198,391.006,382.205,374.841,367.51300000000003,358.717,937.096,935.64,934.1469999999999,932.701,931.215,311.722,295.57099999999997,277.971,269.137,255.94,957.664,957.66,956.1610000000001,950.328,951.783,432.087,411.561,392.464,370.44,361.648
DarPaso,Caminar,Pausa,Neutral,0.0,903.342,335.208,868.1039999999999,336.67800000000005,898.924,405.652,938.564,333.75199999999995,957.659,442.38800000000003,901.8919999999999,904.794,901.8760000000001,898.966,898.932,322.005,310.25,291.16,279.432,267.687,868.1089999999999,871.035,869.561,865.176,863.721,324.913,313.186,294.111,286.755,274.994,897.4839999999999,894.533,888.643,891.581,887.2189999999999,393.941,386.605,376.332,373.37800000000004,361.64599999999996,935.6489999999999,940.035,934.188,932.706,932.679,321.976,308.765,288.22900000000004,275.039,263.262,957.659,957.687,957.6360000000001,953.2669999999999,953.2489999999999,435.04,421.84,404.202,383.67400000000004,371.906
DarPaso,Caminar,Pausa,Neutral,0.0,901.8660000000001,341.083,866.638,341.101,893.049,418.88199999999995,935.648,341.07300000000004,957.6610000000001,448.24,903.342,901.87,901.8889999999999,900.408,898.954,335.208,313.177,298.491,283.836,275.005,868.1039999999999,866.622,868.1239999999999,866.64,863.7230000000001,336.67800000000005,314.675,301.445,289.70099999999996,279.431,898.924,897.429,890.133,890.1139999999999,888.677,405.652,391.006,382.205,374.841,367.51300000000003,938.564,937.096,935.64,934.1469999999999,932.701,333.75199999999995,311.722,295.57099999999997,277.971,269.137,957.659,957.664,957.66,956.1610000000001,950.328,442.38800000000003,432.087,411.561,392.464,370.44
DarPaso,Caminar,Pausa,Neutral,0.0,901.855,344.022,865.194,342.57,885.692,435.036,935.6339999999999,345.477,956.17,448.23800000000006,901.8660000000001,901.8919999999999,904.794,901.8760000000001,898.966,341.083,322.005,310.25,291.16,279.432,866.638,868.1089999999999,871.035,869.561,865.176,341.101,324.913,313.186,294.111,286.755,893.049,897.4839999999999,894.533,888.643,891.581,418.88199999999995,393.941,386.605,376.332,373.37800000000004,935.648,935.6489999999999,940.035,934.188,932.706,341.07300000000004,321.976,308.765,288.22900000000004,275.039,957.6610000000001,957.659,957.687,957.6360000000001,953.2669999999999,448.24,435.04,421.84,404.202,383.67400000000004
DarPaso,Caminar,Pausa,Neutral,0.0,900.403,352.811,865.1560000000001,351.346,878.3960000000001,446.786,934.188,354.292,954.705,452.68,901.855,903.342,901.87,901.8889999999999,900.408,344.022,335.208,313.177,298.491,283.836,865.194,868.1039999999999,866.622,868.1239999999999,866.64,342.57,336.67800000000005,314.675,301.445,289.70099999999996,885.692,898.924,897.429,890.133,890.1139999999999,435.036,405.652,391.006,382.205,374.841,935.6339999999999,938.564,937.096,935.64,934.1469999999999,345.477,333.75199999999995,311.722,295.57099999999997,277.971,956.17,957.659,957.664,957.66,956.1610000000001,448.23800000000006,442.38800000000003,432.087,411.561,392.464
DarPaso,Caminar,Pausa,Neutral,0.0,898.931,355.759,863.687,355.73800000000006,872.493,452.659,932.71,357.231,956.158,458.524,900.403,901.8660000000001,901.8919999999999,904.794,901.8760000000001,352.811,341.083,322.005,310.25,291.16,865.1560000000001,866.638,868.1089999999999,871.035,869.561,351.346,341.101,324.913,313.186,294.111,878.3960000000001,893.049,897.4839999999999,894.533,888.643,446.786,418.88199999999995,393.941,386.605,376.332,934.188,935.648,935.6489999999999,940.035,934.188,354.292,341.07300000000004,321.976,308.765,288.22900000000004,954.705,957.6610000000001,957.659,957.687,957.6360000000001,452.68,448.24,435.04,421.84,404.202
DarPaso,Caminar,Pausa,Neutral,0.0,897.472,358.68,862.207,357.218,863.71,459.97900000000004,932.668,360.176,954.698,461.471,898.931,901.855,903.342,901.87,901.8889999999999,355.759,344.022,335.208,313.177,298.491,863.687,865.194,868.1039999999999,866.622,868.1239999999999,355.73800000000006,342.57,336.67800000000005,314.675,301.445,872.493,885.692,898.924,897.429,890.133,452.659,435.036,405.652,391.006,382.205,932.71,935.6339999999999,938.564,937.096,935.64,357.231,345.477,333.75199999999995,311.722,295.57099999999997,956.158,956.17,957.659,957.664,957.66,458.524,448.23800000000006,442.38800000000003,432.087,411.561
DarPaso,Caminar,Pausa,Neutral,0.0,893.06,358.707,854.914,355.77,854.883,462.95599999999996,929.7489999999999,364.55300000000005,954.7180000000001,462.92199999999997,897.472,900.403,901.8660000000001,901.8919999999999,904.794,358.68,352.811,341.083,322.005,310.25,862.207,865.1560000000001,866.638,868.1089999999999,871.035,357.218,351.346,341.101,324.913,313.186,863.71,878.3960000000001,893.049,897.4839999999999,894.533,459.97900000000004,446.786,418.88199999999995,393.941,386.605,932.668,934.188,935.648,935.6489999999999,940.035,360.176,354.292,341.07300000000004,321.976,308.765,954.698,954.705,957.6610000000001,957.659,957.687,461.471,452.68,448.24,435.04,421.84
DarPaso,Caminar,Pausa,Neutral,0.0,888.6569999999999,366.051,851.9760000000001,363.09,846.079,467.342,928.2710000000001,371.903,951.797,471.726,893.06,898.931,901.855,903.342,901.87,358.707,355.759,344.022,335.208,313.177,854.914,863.687,865.194,868.1039999999999,866.622,355.77,355.73800000000006,342.57,336.67800000000005,314.675,854.883,872.493,885.692,898.924,897.429,462.95599999999996,452.659,435.036,405.652,391.006,929.7489999999999,932.71,935.6339999999999,938.564,937.096,364.55300000000005,357.231,345.477,333.75199999999995,311.722,954.7180000000001,956.158,956.17,957.659,957.664,462.92199999999997,458.524,448.23800000000006,442.38800000000003,432.087
DarPaso,Caminar,Pausa,Neutral,0.0,885.7230000000001,370.439,850.5010000000001,366.04400000000004,837.2860000000001,470.284,925.3430000000001,376.3,948.8330000000001,470.28,888.6569999999999,897.472,900.403,901.8660000000001,901.8919999999999,366.051,358.68,352.811,341.083,322.005,851.9760000000001,862.207,865.1560000000001,866.638,868.1089999999999,363.09,357.218,351.346,341.101,324.913,846.079,863.71,878.3960000000001,893.049,897.4839999999999,467.342,459.97900000000004,446.786,418.88199999999995,393.941,928.2710000000001,932.668,934.188,935.648,935.6489999999999,371.903,360.176,354.292,341.07300000000004,321.976,951.797,954.698,954.705,957.6610000000001,957.659,471.726,461.471,452.68,448.24,435.04
DarPaso,Caminar,Pausa,Neutral,0.0,882.802,377.776,849.0110000000001,371.914,832.8660000000001,473.211,920.938,383.64300000000003,948.828,473.218,885.7230000000001,893.06,898.931,901.855,903.342,370.439,358.707,355.759,344.022,335.208,850.5010000000001,854.914,863.687,865.194,868.1039999999999,366.04400000000004,355.77,355.73800000000006,342.57,336.67800000000005,837.2860000000001,854.883,872.493,885.692,898.924,470.284,462.95599999999996,452.659,435.036,405.652,925.3430000000001,929.7489999999999,932.71,935.6339999999999,938.564,376.3,364.55300000000005,357.231,345.477,333.75199999999995,948.8330000000001,954.7180000000001,956.158,956.17,957.659,470.28,462.92199999999997,458.524,448.23800000000006,442.38800000000003
DarPaso,Caminar,Pausa,Neutral,0.0,881.332,383.664,846.0930000000001,377.78,828.488,476.156,916.555,389.50199999999995,948.8389999999999,477.616,882.802,888.6569999999999,897.472,900.403,901.8660000000001,377.776,366.051,358.68,352.811,341.083,849.0110000000001,851.9760000000001,862.207,865.1560000000001,866.638,371.914,363.09,357.218,351.346,341.101,832.8660000000001,846.079,863.71,878.3960000000001,893.049,473.211,467.342,459.97900000000004,446.786,418.88199999999995,920.938,928.2710000000001,932.668,934.188,935.648,383.64300000000003,371.903,360.176,354.292,341.07300000000004,948.828,951.797,954.698,954.705,957.6610000000001,473.218,471.726,461.471,452.68,448.24
DarPaso,Caminar,Pausa,Neutral,0.0,878.382,389.542,841.673,385.125,828.457,482.029,913.59,392.48,947.3989999999999,483.454,881.332,885.7230000000001,893.06,898.931,901.855,383.664,370.439,358.707,355.759,344.022,846.0930000000001,850.5010000000001,854.914,863.687,865.194,377.78,366.04400000000004,355.77,355.73800000000006,342.57,828.488,837.2860000000001,854.883,872.493,885.692,476.156,470.284,462.95599999999996,452.659,435.036,916.555,925.3430000000001,929.7489999999999,932.71,935.6339999999999,389.50199999999995,376.3,364.55300000000005,357.231,345.477,948.8389999999999,948.8330000000001,954.7180000000001,956.158,956.17,477.616,470.28,462.92199999999997,458.524,448.23800000000006
DarPaso,Caminar,Pausa,Neutral,0.0,873.987,392.47900000000004,838.745,389.541,831.3910000000001,487.87699999999995,909.2080000000001,398.33,944.436,484.936,878.382,882.802,888.6569999999999,897.472,900.403,389.542,377.776,366.051,358.68,352.811,841.673,849.0110000000001,851.9760000000001,862.207,865.1560000000001,385.125,371.914,363.09,357.218,351.346,828.457,832.8660000000001,846.079,863.71,878.3960000000001,482.029,473.211,467.342,459.97900000000004,446.786,913.59,920.938,928.2710000000001,932.668,934.188,392.48,383.64300000000003,371.903,360.176,354.292,947.3989999999999,948.828,951.797,954.698,954.705,483.454,473.218,471.726,461.471,452.68
DarPaso,Caminar,Pausa,Neutral,0.0,871.055,404.21,837.2769999999999,401.274,829.922,498.148,906.26,405.68199999999996,944.4119999999999,487.88,873.987,881.332,885.7230000000001,893.06,898.931,392.47900000000004,383.664,370.439,358.707,355.759,838.745,846.0930000000001,850.5010000000001,854.914,863.687,389.541,377.78,366.04400000000004,355.77,355.73800000000006,831.3910000000001,828.488,837.2860000000001,854.883,872.493,487.87699999999995,476.156,470.284,462.95599999999996,452.659,909.2080000000001,916.555,925.3430000000001,929.7489999999999,932.71,398.33,389.50199999999995,376.3,364.55300000000005,357.231,944.436,948.8389999999999,948.8330000000001,954.7180000000001,956.158,484.936,477.616,470.28,462.92199999999997,458.524
DarPaso,Caminar,Pausa,Neutral,0.0,868.084,404.225,837.248,402.728,822.6080000000001,499.662,898.953,407.135,940.029,490.82199999999995,871.055,878.382,882.802,888.6569999999999,897.472,404.21,389.542,377.776,366.051,358.68,837.2769999999999,841.673,849.0110000000001,851.9760000000001,862.207,401.274,385.125,371.914,363.09,357.218,829.922,828.457,832.8660000000001,846.079,863.71,498.148,482.029,473.211,467.342,459.97900000000004,906.26,913.59,920.938,928.2710000000001,932.668,405.68199999999996,392.48,383.64300000000003,371.903,360.176,944.4119999999999,947.3989999999999,948.828,951.797,954.698,487.88,483.454,473.218,471.726,461.471
DarPaso,Caminar,Pausa,Neutral,0.0,862.206,408.615,831.3989999999999,405.69,816.715,502.577,893.059,411.54400000000004,931.247,490.815,868.084,873.987,881.332,885.7230000000001,893.06,404.225,392.47900000000004,383.664,370.439,358.707,837.248,838.745,846.0930000000001,850.5010000000001,854.914,402.728,389.541,377.78,366.04400000000004,355.77,822.6080000000001,831.3910000000001,828.488,837.2860000000001,854.883,499.662,487.87699999999995,476.156,470.284,462.95599999999996,898.953,909.2080000000001,916.555,925.3430000000001,929.7489999999999,407.135,398.33,389.50199999999995,376.3,364.55300000000005,940.029,944.436,948.8389999999999,948.8330000000001,954.7180000000001,490.82199999999995,484.936,477.616,470.28,462.92199999999997
DarPaso,Caminar,Pausa,Neutral,0.0,854.8739999999999,410.07099999999997,825.51,405.67800000000005,813.76,502.55800000000005,884.237,414.467,922.447,498.14300000000003,862.206,871.055,878.382,882.802,888.6569999999999,408.615,404.21,389.542,377.776,366.051,831.3989999999999,837.2769999999999,841.673,849.0110000000001,851.9760000000001,405.69,401.274,385.125,371.914,363.09,816.715,829.922,828.457,832.8660000000001,846.079,502.577,498.148,482.029,473.211,467.342,893.059,906.26,913.59,920.938,928.2710000000001,411.54400000000004,405.68199999999996,392.48,383.64300000000003,371.903,931.247,944.4119999999999,947.3989999999999,948.828,951.797,490.815,487.88,483.454,473.218,471.726
DarPaso,Caminar,Pausa,Neutral,0.0,847.5419999999999,417.42900000000003,815.268,413.023,807.916,512.842,878.3660000000001,423.293,915.081,501.099,854.8739999999999,868.084,873.987,881.332,885.7230000000001,410.07099999999997,404.225,392.47900000000004,383.664,370.439,825.51,837.248,838.745,846.0930000000001,850.5010000000001,405.67800000000005,402.728,389.541,377.78,366.04400000000004,813.76,822.6080000000001,831.3910000000001,828.488,837.2860000000001,502.55800000000005,499.662,487.87699999999995,476.156,470.284,884.237,898.953,909.2080000000001,916.555,925.3430000000001,414.467,407.135,398.33,389.50199999999995,376.3,922.447,940.029,944.436,948.8389999999999,948.8330000000001,498.14300000000003,490.82199999999995,484.936,477.616,470.28
